query_time,dau,behaviors,mau,mau_lower,mau_upper,country,age_group,gender_alias
2024-06-05 18:47:34,1093999,Lives abroad,1200000,1100000,1300000,IT,-,F
2024-06-05 18:47:45,2051,Lived in Austria (Formerly Expats - Austria),2000,1800,2200,IT,-,F
2024-06-05 18:47:56,4856,Lived in Belgium (Formerly Expats - Belgium),5550,5100,6000,IT,-,F
2024-06-05 18:48:06,2537,Lived in Czech Republic (Formerly Expats - Czech Republic),2750,2500,3000,IT,-,F
2024-06-05 18:48:17,855,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,-,F
2024-06-05 18:48:27,856,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,-,F
2024-06-05 18:48:38,855,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,-,F
2024-06-05 18:48:48,11945,Lived in France (Formerly Expats - France),13400,12300,14500,IT,-,F
2024-06-05 18:49:00,23178,Lived in Germany (Formerly Expats - Germany),25250,23200,27300,IT,-,F
2024-06-05 18:49:10,3537,Lived in Hungary (Formerly Expats - Hungary),3700,3400,4000,IT,-,F
2024-06-05 18:49:20,1119,Lived in Ireland (Formerly Expats - Ireland),1300,1200,1400,IT,-,F
2024-06-05 18:49:31,399,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,-,F
2024-06-05 18:49:41,1551,Lived in Lithuania (Formerly Expats - Lithuania),1950,1800,2100,IT,-,F
2024-06-05 18:49:51,3290,Lived in Netherlands (Formerly Expats - Netherlands),3350,3100,3600,IT,-,F
2024-06-05 18:50:04,598,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,-,F
2024-06-05 18:50:14,24443,Lived in Poland (Formerly Expats - Poland),25450,23400,27500,IT,-,F
2024-06-05 18:50:25,1780,Lived in Portugal (Formerly Expats - Portugal),2000,1800,2200,IT,-,F
2024-06-05 18:50:35,205920,Lived in Romania (Formerly Expats - Romania),214700,197300,232100,IT,-,F
2024-06-05 18:50:47,9121,Lived in Russia (Formerly Expats - Russia),11950,11000,12900,IT,-,F
2024-06-05 18:50:58,7465,Lived in Serbia (Formerly Expats - Serbia),7750,7100,8400,IT,-,F
2024-06-05 18:51:08,2828,Lived in Slovakia (Formerly Expats - Slovakia),3400,3100,3700,IT,-,F
2024-06-05 18:51:19,9984,Lived in Spain (Formerly Expats - Spain),11750,10800,12700,IT,-,F
2024-06-05 18:51:29,1476,Lived in Sweden (Formerly Expats - Sweden),1750,1600,1900,IT,-,F
2024-06-05 18:51:41,20315,Lived in Switzerland (Formerly Expats - Switzerland),20750,19100,22400,IT,-,F
2024-06-05 18:51:51,15241,Lived in United Kingdom (Formerly Expats - United Kingdom),17050,15700,18400,IT,-,F
2024-06-05 18:51:58,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,-,F
2024-06-05 18:52:02,952,Lived in Latvia (Formerly Expats - Latvia),1200,1100,1300,IT,-,F
2024-06-05 18:52:12,748,Lived in Luxembourg (Formerly Expats - Luxembourg),1000,1000,1000,IT,-,F
2024-06-05 18:52:22,755341,,1300000,1200000,1400000,IT,13-19,all
2024-06-05 18:52:33,16984,Lives abroad,21450,19700,23200,IT,13-19,all
2024-06-05 18:52:44,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,13-19,all
2024-06-05 18:52:54,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:04,0,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:15,0,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:26,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:37,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:48,664,Lived in France (Formerly Expats - France),1000,1000,1000,IT,13-19,all
2024-06-05 18:53:59,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,IT,13-19,all
2024-06-05 18:54:09,0,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,13-19,all
2024-06-05 18:54:20,0,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,13-19,all
2024-06-05 18:54:30,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,13-19,all
2024-06-05 18:54:40,0,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,13-19,all
2024-06-05 18:54:51,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,13-19,all
2024-06-05 18:55:01,0,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,13-19,all
2024-06-05 18:55:12,994,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,13-19,all
2024-06-05 18:55:22,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,13-19,all
2024-06-05 18:55:33,1282,Lived in Romania (Formerly Expats - Romania),1300,1200,1400,IT,13-19,all
2024-06-05 18:55:43,989,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,13-19,all
2024-06-05 18:55:53,0,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:04,0,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:15,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:25,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:35,989,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:46,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,IT,13-19,all
2024-06-05 18:56:57,0,Lived in Greece (Formerly Expats - Greece),1000,1000,1000,IT,13-19,all
2024-06-05 18:57:07,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,13-19,all
2024-06-05 18:57:14,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,13-19,all
2024-06-05 18:57:22,372438,,590700,542800,638600,IT,13-19,M
2024-06-05 18:57:33,12023,Lives abroad,14900,13700,16100,IT,13-19,M
2024-06-05 18:57:43,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,13-19,M
2024-06-05 18:57:54,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:04,0,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:16,0,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:26,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:37,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:44,0,Lived in France (Formerly Expats - France),1000,1000,1000,IT,13-19,M
2024-06-05 18:58:55,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,IT,13-19,M
2024-06-05 18:59:05,0,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,13-19,M
2024-06-05 18:59:16,0,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,13-19,M
2024-06-05 18:59:27,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,13-19,M
2024-06-05 18:59:38,0,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,13-19,M
2024-06-05 18:59:48,989,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:01,0,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:12,989,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:22,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:33,998,Lived in Romania (Formerly Expats - Romania),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:43,0,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,13-19,M
2024-06-05 19:00:54,0,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:04,0,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:16,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:26,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:38,989,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:48,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,IT,13-19,M
2024-06-05 19:01:59,0,Lived in Greece (Formerly Expats - Greece),1000,1000,1000,IT,13-19,M
2024-06-05 19:02:10,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,13-19,M
2024-06-05 19:02:18,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,13-19,M
2024-06-05 19:02:25,358024,,666200,612200,720200,IT,13-19,F
2024-06-05 19:02:37,5090,Lives abroad,6500,6000,7000,IT,13-19,F
2024-06-05 19:02:48,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,13-19,F
2024-06-05 19:02:59,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,13-19,F
2024-06-05 19:03:10,0,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,13-19,F
2024-06-05 19:03:22,0,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,13-19,F
2024-06-05 19:03:32,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,13-19,F
2024-06-05 19:03:43,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,13-19,F
2024-06-05 19:48:54,994,Lived in France (Formerly Expats - France),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:04,0,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:15,0,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:25,0,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:36,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:46,0,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,13-19,F
2024-06-05 19:49:57,0,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,13-19,F
2024-06-05 19:50:08,0,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,13-19,F
2024-06-05 19:50:19,989,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,13-19,F
2024-06-05 19:50:29,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,13-19,F
2024-06-05 19:50:40,664,Lived in Romania (Formerly Expats - Romania),1000,1000,1000,IT,13-19,F
2024-06-05 19:50:50,989,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:01,0,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:12,0,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:22,0,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:33,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:43,0,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,13-19,F
2024-06-05 19:51:54,0,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,IT,13-19,F
2024-06-05 19:52:04,0,Lived in Greece (Formerly Expats - Greece),1000,1000,1000,IT,13-19,F
2024-06-05 19:52:15,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,13-19,F
2024-06-05 19:52:25,0,Lived in Luxembourg (Formerly Expats - Luxembourg),500,0,1000,IT,13-19,F
2024-06-05 19:52:29,4372900,,5900000,5400000,6400000,IT,20-24,all
2024-06-05 19:52:40,128829,Lives abroad,159000,146100,171900,IT,20-24,all
2024-06-05 19:52:50,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:01,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:12,989,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:23,989,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:33,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:43,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,20-24,all
2024-06-05 19:53:54,624,Lived in France (Formerly Expats - France),1000,1000,1000,IT,20-24,all
2024-06-05 19:54:04,1165,Lived in Germany (Formerly Expats - Germany),1300,1200,1400,IT,20-24,all
2024-06-05 19:54:16,994,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,20-24,all
2024-06-05 19:54:27,997,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,20-24,all
2024-06-05 19:54:37,332,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,20-24,all
2024-06-05 19:54:48,664,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,20-24,all
2024-06-05 19:55:01,664,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,20-24,all
2024-06-05 19:55:11,996,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,20-24,all
2024-06-05 19:55:21,598,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,20-24,all
2024-06-05 19:55:32,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,20-24,all
2024-06-05 19:55:42,11033,Lived in Romania (Formerly Expats - Romania),13050,12000,14100,IT,20-24,all
2024-06-05 19:55:54,570,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,20-24,all
2024-06-05 19:56:04,998,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,20-24,all
2024-06-05 19:56:14,989,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,20-24,all
2024-06-05 19:56:24,775,Lived in Spain (Formerly Expats - Spain),1100,1000,1200,IT,20-24,all
2024-06-05 19:56:35,989,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,20-24,all
2024-06-05 19:56:45,998,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,20-24,all
2024-06-05 19:56:56,1606,Lived in United Kingdom (Formerly Expats - United Kingdom),1750,1600,1900,IT,20-24,all
2024-06-05 19:57:04,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,20-24,all
2024-06-05 19:57:07,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,20-24,all
2024-06-05 19:57:14,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,20-24,all
2024-06-05 19:57:18,2126892,,2750000,2500000,3000000,IT,20-24,M
2024-06-05 19:57:29,86517,Lives abroad,106300,97700,114900,IT,20-24,M
2024-06-05 19:57:39,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,20-24,M
2024-06-05 19:57:50,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:00,989,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:12,0,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:23,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:33,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:44,748,Lived in France (Formerly Expats - France),1000,1000,1000,IT,20-24,M
2024-06-05 19:58:54,713,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:04,0,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:15,994,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:25,989,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:36,0,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:46,664,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,20-24,M
2024-06-05 19:59:57,994,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,20-24,M
2024-06-05 20:00:07,664,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,20-24,M
2024-06-05 20:00:17,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,20-24,M
2024-06-05 20:00:28,5005,Lived in Romania (Formerly Expats - Romania),6800,6200,7400,IT,20-24,M
2024-06-05 20:00:38,994,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,20-24,M
2024-06-05 20:00:48,996,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,20-24,M
2024-06-05 20:00:59,989,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:09,665,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:20,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:30,996,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:40,997,Lived in United Kingdom (Formerly Expats - United Kingdom),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:47,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,20-24,M
2024-06-05 20:01:51,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,20-24,M
2024-06-05 20:01:58,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,20-24,M
2024-06-05 20:02:02,2292229,,3050000,2800000,3300000,IT,20-24,F
2024-06-05 20:02:13,42165,Lives abroad,53100,48800,57400,IT,20-24,F
2024-06-05 20:02:23,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,20-24,F
2024-06-05 20:02:34,0,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,20-24,F
2024-06-05 20:02:45,0,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,20-24,F
2024-06-05 20:02:56,989,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,20-24,F
2024-06-05 20:48:10,0,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,20-24,F
2024-06-05 20:48:20,0,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,20-24,F
2024-06-05 20:48:31,498,Lived in France (Formerly Expats - France),1000,1000,1000,IT,20-24,F
2024-06-05 20:48:42,998,Lived in Germany (Formerly Expats - Germany),1000,1000,1000,IT,20-24,F
2024-06-05 20:48:52,994,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:02,994,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:13,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:23,664,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:33,989,Lived in Netherlands (Formerly Expats - Netherlands),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:44,989,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,20-24,F
2024-06-05 20:49:54,748,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,20-24,F
2024-06-05 20:50:04,0,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,20-24,F
2024-06-05 20:50:15,6028,Lived in Romania (Formerly Expats - Romania),6200,5700,6700,IT,20-24,F
2024-06-05 20:50:26,332,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,20-24,F
2024-06-05 20:50:36,997,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,20-24,F
2024-06-05 20:50:47,0,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,20-24,F
2024-06-05 20:50:57,713,Lived in Spain (Formerly Expats - Spain),1000,1000,1000,IT,20-24,F
2024-06-05 20:51:07,989,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,20-24,F
2024-06-05 20:51:17,996,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,20-24,F
2024-06-05 20:51:28,854,Lived in United Kingdom (Formerly Expats - United Kingdom),1050,1000,1100,IT,20-24,F
2024-06-05 20:51:35,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,20-24,F
2024-06-05 20:51:38,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,20-24,F
2024-06-05 20:51:45,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,20-24,F
2024-06-05 20:51:49,4070675,,4450000,4100000,4800000,IT,25-29,all
2024-06-05 20:52:00,282418,Lives abroad,324950,298600,351300,IT,25-29,all
2024-06-05 20:52:11,989,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,25-29,all
2024-06-05 20:52:22,332,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,25-29,all
2024-06-05 20:52:32,748,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,25-29,all
2024-06-05 20:52:43,996,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,25-29,all
2024-06-05 20:52:53,989,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,25-29,all
2024-06-05 20:53:04,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,25-29,all
2024-06-05 20:53:14,1547,Lived in France (Formerly Expats - France),1750,1600,1900,IT,25-29,all
2024-06-05 20:53:25,3253,Lived in Germany (Formerly Expats - Germany),4000,3700,4300,IT,25-29,all
2024-06-05 20:53:35,996,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,25-29,all
2024-06-05 20:53:46,996,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,25-29,all
2024-06-05 20:53:56,664,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,25-29,all
2024-06-05 20:54:07,497,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,25-29,all
2024-06-05 20:54:17,2089,Lived in Netherlands (Formerly Expats - Netherlands),2150,2000,2300,IT,25-29,all
2024-06-05 20:54:28,994,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,25-29,all
2024-06-05 20:54:39,1314,Lived in Poland (Formerly Expats - Poland),1750,1600,1900,IT,25-29,all
2024-06-05 20:54:49,997,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,25-29,all
2024-06-05 20:54:59,23622,Lived in Romania (Formerly Expats - Romania),25050,23000,27100,IT,25-29,all
2024-06-05 20:55:10,1065,Lived in Russia (Formerly Expats - Russia),1450,1300,1600,IT,25-29,all
2024-06-05 20:55:20,1415,Lived in Serbia (Formerly Expats - Serbia),1600,1500,1700,IT,25-29,all
2024-06-05 20:55:31,748,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,25-29,all
2024-06-05 20:55:41,3971,Lived in Spain (Formerly Expats - Spain),4450,4100,4800,IT,25-29,all
2024-06-05 20:55:51,798,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,25-29,all
2024-06-05 20:56:02,1598,Lived in Switzerland (Formerly Expats - Switzerland),1500,1400,1600,IT,25-29,all
2024-06-05 20:56:12,3588,Lived in United Kingdom (Formerly Expats - United Kingdom),4600,4200,5000,IT,25-29,all
2024-06-05 20:56:20,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,25-29,all
2024-06-05 20:56:24,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,25-29,all
2024-06-05 20:56:31,-3,Lived in Luxembourg (Formerly Expats - Luxembourg),-3,-3,-3,IT,25-29,all
2024-06-05 20:56:35,1979775,,2350000,2200000,2500000,IT,25-29,M
2024-06-05 20:56:45,177696,Lives abroad,206150,189400,222900,IT,25-29,M
2024-06-05 21:42:01,0,Lived in Austria (Formerly Expats - Austria),1000,1000,1000,IT,25-29,M
2024-06-05 21:42:11,497,Lived in Belgium (Formerly Expats - Belgium),1000,1000,1000,IT,25-29,M
2024-06-05 21:42:21,989,Lived in Czech Republic (Formerly Expats - Czech Republic),1000,1000,1000,IT,25-29,M
2024-06-05 21:42:32,997,Lived in Denmark (Formerly Expats - Denmark),1000,1000,1000,IT,25-29,M
2024-06-05 21:42:43,989,Lived in Estonia (Formerly Expats - Estonia),1000,1000,1000,IT,25-29,M
2024-06-05 21:42:53,989,Lived in Finland (Formerly Expats - Finland),1000,1000,1000,IT,25-29,M
2024-06-05 21:43:04,832,Lived in France (Formerly Expats - France),1000,1000,1000,IT,25-29,M
2024-06-05 21:43:15,1609,Lived in Germany (Formerly Expats - Germany),2150,2000,2300,IT,25-29,M
2024-06-05 21:43:27,994,Lived in Hungary (Formerly Expats - Hungary),1000,1000,1000,IT,25-29,M
2024-06-05 21:43:37,994,Lived in Ireland (Formerly Expats - Ireland),1000,1000,1000,IT,25-29,M
2024-06-05 21:43:48,0,Lived in Italy (Formerly Expats - Italy),1000,1000,1000,IT,25-29,M
2024-06-05 21:43:59,497,Lived in Lithuania (Formerly Expats - Lithuania),1000,1000,1000,IT,25-29,M
2024-06-05 21:44:09,1599,Lived in Netherlands (Formerly Expats - Netherlands),1650,1500,1800,IT,25-29,M
2024-06-05 21:44:20,989,Lived in Norway (Formerly Expats - Norway),1000,1000,1000,IT,25-29,M
2024-06-05 21:44:30,499,Lived in Poland (Formerly Expats - Poland),1000,1000,1000,IT,25-29,M
2024-06-05 21:44:41,997,Lived in Portugal (Formerly Expats - Portugal),1000,1000,1000,IT,25-29,M
2024-06-05 21:44:52,12078,Lived in Romania (Formerly Expats - Romania),12550,11500,13600,IT,25-29,M
2024-06-05 21:45:02,499,Lived in Russia (Formerly Expats - Russia),1000,1000,1000,IT,25-29,M
2024-06-05 21:45:13,899,Lived in Serbia (Formerly Expats - Serbia),1000,1000,1000,IT,25-29,M
2024-06-05 21:45:23,994,Lived in Slovakia (Formerly Expats - Slovakia),1000,1000,1000,IT,25-29,M
2024-06-05 21:45:34,2199,Lived in Spain (Formerly Expats - Spain),2600,2400,2800,IT,25-29,M
2024-06-05 21:45:45,0,Lived in Sweden (Formerly Expats - Sweden),1000,1000,1000,IT,25-29,M
2024-06-05 21:45:55,998,Lived in Switzerland (Formerly Expats - Switzerland),1000,1000,1000,IT,25-29,M
2024-06-05 21:46:06,1693,Lived in United Kingdom (Formerly Expats - United Kingdom),2100,1900,2300,IT,25-29,M
2024-06-05 21:46:13,-3,Lived in Greece (Formerly Expats - Greece),-3,-3,-3,IT,25-29,M
2024-06-05 21:46:17,0,Lived in Latvia (Formerly Expats - Latvia),1000,1000,1000,IT,25-29,M
